TCS, Main , Side_1_Route ,Activation_Date,Latitude,Longitude,Count_Date,eight_Peak_Hr_Vehicle_Volume,eight_Peak_Hr_Pedestrian_Volume
1959, MARTIN GROVE RD , MILKWOOD AVE ,10/07/2003,43.7301300000,-79.5885500000,05-03-2016,9988,190
1960, ALBION RD , KIPLING AVE ,10/05/2004,43.7401950500,-79.5832724900,05-25-2016,12281,898
1961, RICHMOND ST E , GEORGE ST ,12/09/2003,43.6528157000,-79.3715700000,08-13-2013,8880,2605
1962, RICHMOND ST E , BERKELEY ST ,08/11/2005,43.6542800000,-79.3652900000,08-10-2010,13355,705
1963, ADELAIDE ST E , GEORGE ST ,05/18/2004,43.6516000000,-79.3710800000,08-19-2009,9398,2697
1964, ADELAIDE ST E , BERKELEY ST ,08/11/2005,43.6529900000,-79.3647500000,08-18-2009,8428,560
1965, KING ST E , GEORGE ST ,05/19/2004,43.6507300000,-79.3707000000,05-17-2017,6632,11774
1966, KING ST E , BERKELEY ST ,02/11/2004,43.6521400000,-79.3644000000,05-17-2017,5522,3714
1967, FRONT ST E , PRINCESS ST ,09/22/2004,43.6506527000,-79.3666820000,08-19-2009,10245,2092
1968, FRONT ST E , BERKELEY ST ,02/11/2004,43.6512900000,-79.3640100000,08-20-2009,10718,1526
1969, QUEEN ST W , PALMERSTON AVE ,10/30/2003,43.6467200000,-79.4065400000,09-02-2015,10538,6170
1970, SHAW ST , LOBB AVE ,08/18/2004,43.6469800000,-79.4171500000,01-14-2010,3069,486
1971, KINGSTON RD , ELMER AVE ,04/27/2004,43.6757090000,-79.3059390000,11-11-2015,11640,579
1972, MOUNT PLEASANT RD , ROEHAMPTON AVE ,07/29/2004,43.7096300000,-79.3905900000,01-17-2017,13719,3233
1974, GATEWAY BLVD , GRENOBLE DR ,10/01/2003,43.7149600000,-79.3342000000,11-23-2009,5012,2105
1975, AVENUE RD , 401 C E AVENUE RD RAMP ,10/06/2006,43.7411710900,-79.4224177600,10-17-2011,22435,88
1977, DORIS AVE , CHURCH AVE ,10/17/2003,43.7741100000,-79.4125200000,05-18-2016,10252,3067
1979, STEELES AVE E , 9TH LINE ,09/13/2011,43.8425900000,-79.2258100000,01-24-2012,11534,4
1980, STEELES AVE W , SIGNAL HILL AVE ,10/08/2003,43.7530600000,-79.6251100000,05-15-2015,16258,305
1981, QUEEN ST W , LANSDOWNE AVE ,09/28/2006,43.6405600000,-79.4369900000,05-15-2013,12715,5387
1982, FINCH AVE W , BEECROFT RD ,02/21/2007,43.7791700000,-79.4184900000,05-15-2013,15640,1391
1983, PROGRESS AVE , SCHICK CRT ,01/10/2008,43.7747300000,-79.2658300000,03-08-2016,9468,53
1984, KING ST W , SPENCER AVE ,06/06/2003,43.6382300000,-79.4309000000,10-07-2015,9259,2198
1985, WILLIAM R ALLEN RD , SHEPPARD AVE W ,10/23/2004,43.7465900000,-79.4601800000,04-25-2012,29471,14
1987, DUNDAS ST E , ONTARIO ST ,11/09/2004,43.6588900000,-79.3685700000,04-13-2015,6416,2459
1989, SHEPPARD AVE E , DEAN PARK RD ,01/06/2004,43.8062900000,-79.1803980000,04-03-2014,8809,386
1990, BREMNER BLVD , VAN DE WATER CRES ,11/14/2003,43.6403580000,-79.3888370000,05-02-2011,6011,1034
1991, ST CLAIR AVE W , DUNVEGAN RD ,02/16/2007,43.6859000000,-79.4053500000,12-03-2009,8398,1071
1992, CARLTON ST , ONTARIO ST ,04/04/2005,43.6637500000,-79.3705000000,01-17-2017,5057,2058
1993, BRITISH COLUMBIA RD , YUKON PL ,11/29/2004,43.6316400000,-79.4272400000,05-03-2011,5836,25
1994, LAKE SHORE BLVD W , LEGION RD ,06/24/2008,43.6205300000,-79.4832600000,12-18-2014,9027,457
1995, BAYVIEW AVE , KILGOUR RD ,12/02/2003,43.7167600000,-79.3781100000,04-11-2011,22384,768
1996, BIRCHMOUNT RD , ASHTONBEE RD ,10/19/2005,43.7328644000,-79.2788977000,01-31-2013,13113,86
1997, WILLIAM R ALLEN RD , RIMROCK RD ,04/06/2004,43.7577300000,-79.4649700000,11-30-2016,23942,326
1999, ST GEORGE ST , COLLEGE ST ,12/19/2003,43.6597000000,-79.3966100000,01-17-2017,4436,7353
2000, LAWRENCE AVE W , DUCKWORTH ST ,07/02/2004,43.7036400000,-79.5000200000,06-14-2013,9487,401
2001, PAPE AVE , FLOYD AVE ,03/09/2006,43.6875500000,-79.3480900000,01-12-2017,8566,2081
2002, ST CLAIR AVE W , TWEEDSMUIR AVE ,02/15/2007,43.6842400000,-79.4134600000,10-08-2009,11903,1240
2003, MILITARY TRL , MORNINGSIDE AVE ,09/28/2004,43.7878140000,-79.1906200000,02-10-2016,7669,1696
2004, LAKE SHORE BLVD W , FIRST ST ,06/18/2004,43.6022700000,-79.4984900000,11-12-2015,7412,642
2005, THE QUEENSWAY , HIGH ST ,02/25/2004,43.6308700000,-79.4820700000,10-05-2016,20017,776
2006, MCCOWAN RD , LAWRENCE AVE E ,07/19/2005,43.7569700000,-79.2456200000,05-04-2015,15900,156
2007, THE WESTWAY , WINCOTT DR ,12/14/2004,43.6873900000,-79.5497500000,12-09-2015,8082,132
2008, SCARLETT RD , ALMA DR ,06/29/2005,43.6926400000,-79.5174500000,11-29-2016,8318,223
2009, HUMBER COLLEGE BLVD , HUMBERLINE DR ,01/23/2006,43.7321600000,-79.6092200000,12-13-2011,9641,1295
2010, ST CLAIR AVE W , SCARLETT RD ,01/31/1958,43.6660900000,-79.4992500000,01-25-2018,14087,274
2012, BIRCHMOUNT RD , NEWLANDS AVE ,09/22/2004,43.7099400000,-79.2693100000,06-06-2016,7566,896
2014, CHURCH ST , THE ESPLANADE ,05/27/2004,43.6473000000,-79.3732900000,08-13-2013,4006,5271
2016, CHURCH ST , MAITLAND ST ,08/04/2004,43.6646600000,-79.3804700000,01-18-2017,8481,8016
2017, DUNDAS ST W , HUMBER HILL AVE ,06/16/2004,43.6649300000,-79.5014700000,05-10-2016,19085,372
2018, ISLINGTON AVE , BERGAMOT AVE ,10/01/2004,43.7155000000,-79.5552800000,04-23-2014,13323,1185
2021, MCCOWAN RD , ELLESMERE RD ,12/10/2004,43.7732775700,-79.2517514500,04-29-2015,20670,712
2023, RICHMOND ST W , BRANT ST ,12/03/2004,43.6474900000,-79.3986500000,01-11-2010,5219,773
2024, ST CLAIR AVE W , MOULD AVE ,12/15/2004,43.6682400000,-79.4870400000,01-25-2018,13096,834
2025, QUEEN ST E , GLEN MANOR DR ,10/08/2004,43.6716400000,-79.2926300000,01-12-2010,8708,1261
2026, BLOOR ST E , HUNTLEY ST ,01/13/2006,43.6719200000,-79.3790700000,04-22-2017,13424,2824
2027, O CONNOR DR , RIVERCOURT BLVD ,08/04/2005,43.6936090000,-79.3482400000,06-01-2010,7141,212
2028, ST CLAIR AVE W , MONDOVI GT ,11/08/2004,43.6709000000,-79.4752200000,06-20-2013,11724,439
2029, PROGRESS AVE , BRIMLEY RD ,10/31/2005,43.7773300000,-79.2612800000,03-08-2016,21537,775
2030, SHEPPARD AVE E , AMETHYST RD ,05/11/2005,43.7801800000,-79.3018500000,06-14-2012,13166,67
2031, THE WESTWAY , TREHORNE DR ,08/09/2005,43.6911700000,-79.5362080000,04-21-2011,7883,86
2032, MIDLAND AVE , HAVENDALE RD ,11/29/2005,43.7933100000,-79.2818600000,12-14-2016,12449,155
2033, STEELES AVE E , REDLEA AVE ,08/25/2005,43.8241292700,-79.3050402400,05-30-2015,18557,1232
2034, LAKE SHORE BLVD W , PALACE PIER CRT ,08/22/1995,43.6313100000,-79.4755500000,10-06-2016,6266,100
2035, CARLTON ST , CHURCH ST ,07/06/2005,43.6616000000,-79.3807000000,03-14-2016,8517,5760
2036, CHURCH ST , WOOD ST ,08/10/2005,43.6628200000,-79.3797300000,04-20-2016,9467,5292
2037, ALBION RD , STEINWAY BLVD ,01/10/2006,43.7480500000,-79.6287600000,05-24-2016,13276,102
2038, STEELES AVE W , ALNESS ST ,03/16/2005,43.7853500000,-79.4783500000,05-13-2015,22949,278
2039, ESTHER SHINER BLVD , PROVOST DR ,12/02/2008,43.7683600000,-79.3705200000,01-19-2009,3003,80
2040, GARDINER E PARK LAWN RD RAMP , LEGION RD N ,12/22/2006,43.6251800000,-79.4892500000,01-20-2015,7957,0
2041, ESTHER SHINER BLVD , OLD LESLIE ST ,03/31/2009,43.7693600000,-79.3661600000,02-08-2010,4825,151
2042, THE POND RD , IAN MACDONALD BLVD ,02/03/2005,43.7709300000,-79.4983200000,02-26-2009,5073,2414
2043, MCNICOLL AVE , TAPSCOTT RD ,01/21/2011,43.8258900000,-79.2430800000,04-12-2011,10607,22
2044, MCNICOLL AVE , MORNINGSIDE AVE ,01/21/2011,43.8272900000,-79.2346700000,02-23-2016,8986,9
2045, MORNINGSIDE AVE , NEILSON DR ,06/22/2006,43.8230500000,-79.2300900000,02-23-2016,8262,51
2046, MORNINGSIDE AVE , FINCH AVE E ,06/22/2006,43.8197700000,-79.2210800000,02-27-2016,10521,275
2047, WARDEN AVE , FINCH AVE E ,01/18/2006,43.7991800000,-79.3169400000,08-13-2012,10528,438
2049, PASSMORE AVE , SILVER STAR BLVD ,04/25/2006,43.8199900000,-79.2981000000,05-23-2015,8111,91
2051, KENNEDY RD , HAVENDALE RD ,11/29/2005,43.7911000000,-79.2917200000,07-07-2010,18702,419
2052, BELLAMY RD N , NELSON ST ,11/17/2005,43.7465400000,-79.2310700000,05-31-2010,6586,667
2053, WILLIAM KITCHEN RD , KENNEDY RD ,12/07/2005,43.7730200000,-79.2815200000,05-03-2010,7184,133
2054, QUEENS PLATE DR , JANDA CRT ,04/25/2006,43.7230100000,-79.6010200000,02-16-2012,5874,533
2055, MARTIN GROVE RD , LONGBOURNE DR ,04/26/2006,43.6808400000,-79.5660600000,05-10-2016,10896,323
2056, QUEEN ST E , ELMER AVE ,08/18/2005,43.6693000000,-79.3035000000,06-08-2015,9545,1951
2057, KIPLING AVE , HAYHURST RD ,11/07/2006,43.6920900000,-79.5575900000,12-11-2014,8395,231
2058, BELLAMY RD N , BENLEIGH DR ,08/01/2006,43.7634700000,-79.2375000000,02-08-2011,11700,578
2059, VICTORIA PARK AVE , ROWENA DR ,12/21/2005,43.7515200000,-79.3130000000,11-01-2011,18080,945
2060, YONGE ST , BISHOP AVE ,05/10/2006,43.7826595600,-79.4162473100,05-07-2014,24650,4286
2063, CALEDONIA RD , BENTWORTH AVE ,09/07/2006,43.7195600000,-79.4686100000,03-01-2011,12328,240
2064, ALBION RD , SHENDALE DR ,08/29/2006,43.7225900000,-79.5474400000,05-25-2016,17521,249
2065, BRIMLEY RD , SHEDIAC RD ,10/25/2007,43.7488600000,-79.2534100000,05-09-2013,12346,574
2066, ELLESMERE RD , DUNDALK DR ,12/19/2006,43.7651800000,-79.2840100000,04-05-2016,22482,604
2067, WESTON RD , CARDELL AVE ,08/03/2006,43.7097200000,-79.5344600000,04-17-2012,13478,614
2068, MIDLAND AVE , GILDER DR ,08/09/2006,43.7360600000,-79.2587600000,12-14-2016,10493,1664
2069, ASHTONBEE RD , HAKIMI AVE ,10/26/2010,43.7300000000,-79.2919500000,06-15-2015,7898,472
2070, LEBOVIC AVE , EGLINTON AVE E ,10/20/2009,43.7242900000,-79.2902700000,01-14-2010,5127,149
2071, MARTIN GROVE RD , VULCAN ST ,09/22/2009,43.7052600000,-79.5771400000,05-03-2016,11687,85
2072, ALBION RD , CODLIN CRES ,06/21/2006,43.7477800000,-79.6324500000,05-24-2016,11876,81
2074, SHEPPARD AVE E , CONLINS RD ,01/18/2007,43.8042300000,-79.1901500000,04-03-2014,11952,118
2075, BATHURST ST , DOUGLAS AVE ,06/08/2007,43.7208800000,-79.4301400000,03-29-2012,18665,1571
2076, AVENUE RD , ROE AVE ,11/17/2006,43.7321800000,-79.4193700000,03-11-2010,18797,326
2078, THE POND RD , SENTINEL RD ,09/13/2007,43.7700200000,-79.5024800000,11-09-2011,11330,9454
2079, IAN MACDONALD BLVD , THE POND RD ,08/08/2007,43.7725800000,-79.5114000000,09-20-2017,11406,1731
2080, SHOREHAM DR , MURRAY ROSS PKWY ,08/08/2007,43.7718900000,-79.5137200000,09-20-2017,10330,1269
2081, KING ST W , JOE SHUSTER WAY ,12/07/2006,43.6397300000,-79.4235800000,09-29-2011,8970,847
2082, ISLINGTON AVE , GOLFDOWN DR ,04/18/2007,43.7215400000,-79.5580900000,04-23-2014,14048,228
2083, BLOOR ST W , WALMER RD ,04/03/2007,43.6663700000,-79.4053300000,01-11-2018,8636,10092
2084, DUNDAS ST W , GILMOUR AVE ,03/08/2007,43.6655900000,-79.4789700000,05-04-2016,10762,913
2085, JARVIS ST , DUNDAS ST E ,04/17/2007,43.6585700000,-79.3751100000,06-17-2010,14566,293
2086, DUPONT ST , HOWLAND AVE ,02/28/2007,43.6737100000,-79.4118200000,07-21-2014,12326,1545
2087, QUEEN ST W , ST PATRICK ST ,03/09/2007,43.6504300000,-79.3885800000,02-25-2008,7554,3438
2088, QUEEN ST W , PORTLAND ST ,02/22/2007,43.6477400000,-79.4014100000,06-14-2017,6802,9439
2089, LAKE SHORE BLVD W , BUDAPEST LANE ,06/28/2007,43.6370400000,-79.4475300000,03-29-2010,14539,236
2090, SHEPPARD AVE W , BUCKLAND RD ,07/05/2007,43.7410400000,-79.5037800000,03-19-2014,12045,129
2091, MIDLAND AVE , MCNICOLL AVE ,05/03/2007,43.8160800000,-79.2928800000,12-14-2016,10958,189
2092, SHEPPARD AVE E , HERONS HILL WAY ,02/16/2011,43.7755329100,-79.3351078000,10-27-2015,21583,1170
2093, BIRCHMOUNT RD , RANSTONE GDNS ,03/08/2007,43.7386800000,-79.2812600000,12-14-2016,14800,98
2095, MCNICOLL AVE , INNISLAWN RD ,09/19/2007,43.8074000000,-79.3165400000,08-24-2016,13289,102
2096, BREMNER BLVD , NAVY WHARF CRT ,04/05/2007,43.6407700000,-79.3915800000,12-16-2009,7773,709
2097, DUPONT ST , EDWIN AVE ,04/11/2007,43.6649100000,-79.4554900000,04-22-2015,9816,856
2098, CORPORATE DR , LEE CENTRE DR ,03/30/2007,43.7805900000,-79.2470200000,03-21-2016,5577,655
2099, DANFORTH RD , NESTON AVE ,06/07/2007,43.7333800000,-79.2486700000,05-26-2016,10664,253
2100, BIRCHMOUNT RD , MODERN RD ,07/12/2007,43.7441100000,-79.2834300000,12-14-2016,14201,149
2101, BRIMLEY RD , BERNADINE ST ,07/18/2007,43.7683500000,-79.2607700000,12-15-2016,13226,174
2102, BIRCHMOUNT RD , VAUXHALL DR ,07/24/2007,43.7589800000,-79.2894900000,12-13-2016,16592,379
2103, MIDLAND AVE , NORBURY CRES ,10/25/2007,43.7556200000,-79.2665300000,12-14-2016,12002,198
2104, KINGSTON RD , QUEENSBURY AVE ,08/15/2007,43.6854700000,-79.2743800000,11-11-2015,11176,248
2105, LESLIE ST , FRANCINE DR ,01/18/2008,43.8041200000,-79.3713800000,11-15-2017,12400,135
2106, FINCH AVE W , ENDELL ST ,04/30/2008,43.7747932500,-79.4379289700,11-29-2016,14399,69
2107, PARKWOODS VILLAGE DR , BROOKBANKS DR ,01/11/2008,43.7612100000,-79.3240200000,04-05-2016,10092,497
2108, LAWRENCE AVE W , BROOKHAVEN DR ,10/17/2007,43.7043700000,-79.4966500000,06-24-2013,12510,670
2109, SHEPPARD AVE E , GREENBRIAR RD ,09/12/2007,43.7684400000,-79.3802900000,03-19-2014,17587,460
2110, MORNINGSIDE AVE , KINGSTON RD ,11/27/2007,43.7695400000,-79.1864300000,03-02-2016,8763,1412
2111, LAWRENCE AVE E , BAYVIEW AVE NB RAMP ,06/22/2009,43.7274286600,-79.3818364800,09-16-2013,7363,1250
2112, LESLIE ST , COLDWATER RD ,08/14/2007,43.7548600000,-79.3604100000,06-21-2012,25050,1104
2115, LAKE SHORE BLVD W , BRITISH COLUMBIA RD ,06/20/1979,43.6313200000,-79.4294100000,01-31-2012,12463,143
2116, FINCH AVE E , SCOTTFIELD DR ,09/09/2011,43.8108800000,-79.2529000000,11-29-2016,16266,305
2117, FINCH AVE W , CHESSWOOD DR ,03/03/2009,43.7670400000,-79.4751800000,05-27-2010,5225,437
2118, SPADINA CRES , RUSSELL ST ,11/28/2007,43.6596700000,-79.3999300000,04-23-2009,13806,1391
2119, SPADINA AVE , WELLINGTON ST W ,12/21/2007,43.6442870000,-79.3945590000,05-15-2015,12364,538
2120, KIPLING AVE , PENLEA AVE ,09/26/2007,43.7410200000,-79.5809600000,05-15-2015,11881,363
2121, KIPLING AVE , HENLEY CRES ,08/02/2007,43.7305400000,-79.5758300000,04-17-2013,13562,405
2122, WESTON RD , HABITANT DR ,08/08/2007,43.7460200000,-79.5411200000,05-15-2012,8706,1664
2123, DUNDAS ST W , SHERIDAN AVE ,08/09/2007,43.6497800000,-79.4336400000,06-04-2015,12271,141
2124, ROYAL YORK RD , GOVERNMENT RD ,06/14/2007,43.6575702700,-79.5159651300,05-12-2016,18524,190
2125, DUNDAS ST W , CHESTNUT HILLS CRES ,07/26/2007,43.6530000000,-79.5248900000,02-08-2018,16142,333
2127, PHARMACY AVE , KNIGHTSBRIDGE RD ,08/30/2007,43.7161800000,-79.2935800000,04-15-2010,26928,86
2128, WILLIAM R ALLEN RD , DE BOERS DR ,11/03/2009,43.7518000000,-79.4636900000,11-30-2016,22058,216
2129, DUFFERIN ST , YORK UNIVERSITY BUSWAY ,11/04/2009,43.7719000000,-79.4676600000,04-20-2010,10065,112
2130, ALNESS ST , YORK UNIVERSITY BUSWAY ,12/11/1964,43.7712260000,-79.4721570000,01-16-2018,2023,931
2131, MURRAY ROSS PKWY , COLUMBIA GT ,08/19/2009,43.7663460000,-79.4942620000,05-10-2010,3756,185
2132, THE POND RD , JAMES GILLIES ST ,08/19/2009,43.7711370800,-79.4971167800,04-22-2010,3982,350
2133, YORK BLVD , YORK UNIVERSITY BUSWAY ,08/26/2009,43.7744665600,-79.4970012000,03-31-2015,20431,1592
2134, BATHURST ST , CARIBOU RD ,10/04/2007,43.7175748500,-79.4296114300,04-27-2016,6914,210
2135, DUFFERIN ST , SASKATCHEWAN RD ,05/31/2007,43.6326309200,-79.4251274000,11-12-2015,6794,142
2136, LAKE SHORE BLVD W , SYMONS ST ,10/17/2007,43.6085800000,-79.4903200000,11-25-2015,6789,509
2137, LAKE SHORE BLVD W , HILLSIDE AVE ,10/23/2007,43.6111600000,-79.4900000000,05-15-2015,11809,438
2138, KIPLING AVE , HINTON RD ,12/05/2007,43.7257200000,-79.5734000000,03-30-2010,11810,174
2139, WESTON RD , DAMASK AVE ,09/25/2007,43.7411900000,-79.5399700000,05-15-2015,12809,640
2140, KIPLING AVE , SNARESBROOK DR ,12/06/2007,43.7217200000,-79.5714800000,05-25-2016,13289,315
2141, ALBION RD , FINCH AVE W ,12/20/2007,43.7405855200,-79.5856690400,03-06-2017,14307,451
2142, WESTON RD , BIRDSTONE CRES ,10/24/2007,43.6740732100,-79.4695597500,05-17-2010,9851,1186
2143, FINCH AVE E , YONGE ST ,04/17/2008,43.7800700000,-79.4142500000,10-19-2009,5622,517
2144, CHERRY ST , COMMISSIONERS ST ,07/17/2009,43.6452573200,-79.3526822400,10-16-2006,15814,12802
2145, EVANS AVE , BESTOBELL RD ,12/04/2007,43.6125742600,-79.5404614600,07-31-2013,10961,127
2146, BELFIELD RD , IRON ST ,11/27/2007,43.7005921300,-79.5813447100,02-13-2013,7643,59
2147, WARDEN AVE , BERTRAND AVE ,09/15/2011,43.7354670000,-79.2906880000,03-26-2012,14910,23
2149, VICTORIA PARK AVE , DENTON AVE ,05/21/2010,43.6943144200,-79.2895907200,10-01-2013,9633,2089
2150, FINCH AVE W , EDITHVALE DR ,05/07/2008,43.7771530200,-79.4272599100,11-29-2016,15021,448
2151, DUFFERIN ST , GIBSON ST ,02/17/2009,43.6903379000,-79.4482865800,04-27-2016,15691,186
2152, ROYAL YORK RD , GLENROY AVE ,01/08/2008,43.6421832800,-79.5094695300,06-07-2016,10851,368
2153, WESTON RD , SIDNEY BELSEY CRES ,07/03/2008,43.6932500000,-79.5046600000,09-14-2009,6812,506
2154, HUMBERWOOD BLVD , MORNING STAR DR ,06/11/2008,43.7261570000,-79.6222250000,10-05-2009,7890,374
2156, MARKHAM RD , SELECT AVE ,11/12/2008,43.8333966500,-79.2512214600,03-09-2016,23281,101
2157, INGRAM DR , KINCORT ST ,07/16/2008,43.7008060900,-79.4696454200,08-06-2009,7108,199
2158, BRIDLETOWNE CRCL , BEVERLY GLEN BLVD ,10/07/2008,43.7994360000,-79.3202980700,06-17-2009,5174,485
2159, MCLEVIN AVE , PINERY TRL (WEST) ,10/07/2008,43.8061464800,-79.2256105700,05-17-2010,6019,327
2160, MARKHAM RD , STEELES AVE E ,06/18/2009,43.8349100000,-79.2510690000,04-02-2014,24156,66
2161, STEELES AVE E , PRIVATE ACCESS ,10/09/2008,43.8358254400,-79.2545370000,03-09-2016,13073,384
2162, STEELES AVE E , SHADLOCK ST ,03/17/2016,43.8343020000,-79.2611500000,03-09-2016,13293,122
2163, BAMBURGH CRCL , WINTERMUTE BLVD ,05/20/2010,43.8161150000,-79.3225370000,06-01-2015,3793,667
2164, WILLOWDALE AVE , ABITIBI AVE ,06/16/2009,43.7975428900,-79.4139807400,10-26-2009,7408,92
2165, BIRCHMOUNT RD , STALEY TER ,06/17/2009,43.8068357900,-79.3105713700,12-07-2016,10794,53
2166, BIRCHMOUNT RD , CHELWOOD RD ,02/06/2009,43.7253035800,-79.2762344400,12-14-2016,8347,385
2167, PORT UNION RD , ADENMORE RD ,08/28/2008,43.7813421000,-79.1376311400,01-25-2010,6168,293
2168, BIRCHMOUNT RD , BONNIEWOOD RD ,01/27/2009,43.7276728500,-79.2772546100,12-14-2016,9729,361
2169, BRIMLEY RD , COMRIE TER ,07/03/2009,43.7243972400,-79.2431744200,12-14-2016,5715,231
2170, PHARMACY AVE , BOLSTER AVE ,08/26/2008,43.7064200000,-79.2894200000,01-11-2010,6099,215
2171, MORNINGSIDE AVE , LING RD ,07/15/2009,43.7666100000,-79.1856300000,03-02-2016,5515,643
2172, SCARBOROUGH GOLF CLUB RD , PAR AVE ,07/09/2009,43.7642614100,-79.2166414500,09-16-2009,6972,853
2173, MORNINGSIDE AVE , DANZIG ST ,07/15/2009,43.7648700000,-79.1848600000,03-02-2016,5011,312
2174, SCARBOROUGH GOLF CLUB RD , BANKWELL AVE ,07/08/2009,43.7732078500,-79.2202764700,09-15-2009,6015,189
2175, BELLAMY RD N , AMARILLO DR ,12/11/2008,43.7486500000,-79.2319200000,06-18-2009,5316,126
2176, STEELES AVE E , MARYDALE AVE ,11/12/2008,43.8351907500,-79.2572750200,03-09-2016,12872,402
2177, YONGE ST , CUMMER AVE ,10/06/2009,43.7843900000,-79.4166600000,11-19-2015,25243,3285
2178, LAWRENCE AVE E , ELINOR AVE ,08/27/2008,43.7440445400,-79.3007569400,10-12-2010,20967,367
2179, MORTIMER AVE , WOODMOUNT AVE ,09/18/2008,43.6919800000,-79.3181700000,06-22-2015,5772,191
2180, STRACHAN AVE , EAST LIBERTY ST ,11/25/2013,43.6392610000,-79.4108640000,11-16-2017,12200,796
2181, KING ST E , RIVER ST ,03/09/2012,43.6568800000,-79.3562600000,05-22-2014,4535,828
2186, LAKE SHORE BLVD W , DAN LECKIE WAY ,01/29/2009,43.6373200000,-79.3972300000,09-16-2009,23987,148
2187, JARVIS ST , GLOUCESTER ST ,09/17/2008,43.6678794200,-79.3792452300,11-01-2016,12529,2028
2188, PARK LAWN RD , LAKE SHORE BLVD W ,12/23/2014,43.6237743600,-79.4831872000,04-26-2016,13569,531
2189, ROYAL YORK RD , ALLANHURST DR ,08/19/2008,43.6793100000,-79.5252700000,06-04-2015,11434,155
2190, MARKHAM RD , MARKANNA DR ,10/23/2008,43.7406029300,-79.2180566700,04-03-2014,7831,355
2191, KINGSTON RD , OVERTURE RD ,10/16/2008,43.7589144500,-79.1977867200,09-09-2009,22524,416
2192, DORIS AVE , BYNG AVE ,12/10/2009,43.7769400000,-79.4131700000,05-02-2013,7014,1718
2193, THE DONWAY W , OVERLAND DR ,02/27/2009,43.7329588600,-79.3469256300,09-22-2009,6333,1231
2194, BAYVIEW AVE , POTTERY RD ,05/29/2008,43.6829010000,-79.3659430000,05-31-2010,16607,0
2195, MARTIN GROVE RD , BETTERIDGE LANE ,04/02/2009,43.7390800000,-79.5927900000,02-29-2016,7704,362
2196, MARTIN GROVE RD , GARFELLA DR ,04/01/2009,43.7466100000,-79.5964700000,02-29-2016,7966,180
2197, MARTIN GROVE RD , LAVINGTON DR ,03/19/2009,43.6882400000,-79.5693400000,05-10-2016,10059,74
2198, ST CLAIR AVE W , ALBERTA AVE ,10/29/2009,43.6799689000,-79.4338469100,04-12-2010,9127,2767
2199, WILLOWDALE AVE , OTONABEE AVE ,06/16/2009,43.7959029600,-79.4133005700,10-19-2009,8158,177
2200, PHARMACY AVE , ALBION AVE ,09/17/2009,43.6956400000,-79.2847800000,06-08-2015,4328,659
2201, SANDHURST CRCL , FINCH AVE E ,01/23/2009,43.8092250800,-79.2714004300,06-02-2015,2481,1772
2202, LOWER SIMCOE ST , BREMNER BLVD ,12/16/2008,43.6423900000,-79.3840300000,11-23-2009,6151,1675
2203, CARLINGVIEW DR , WORCESTER RD ,07/16/2009,43.6935032100,-79.5988493900,02-06-2014,6621,32
2204, HUMBER COLLEGE BLVD , WESTMORE DR ,07/16/2009,43.7308544600,-79.5996449300,11-24-2014,7139,532
2205, KIPLING AVE , REDWATER DR ,11/26/2009,43.7155600000,-79.5685200000,12-11-2014,10711,318
2206, TRETHEWEY DR , MARTHA EATON WAY ,06/03/2009,43.6966086900,-79.4909366600,09-22-2009,6354,797
2207, DUNDAS ST W , HIGH PARK AVE ,10/08/2009,43.6654274300,-79.4705886600,05-04-2016,10253,1633
2208, THE WESTWAY , TRIO AVE ,03/29/2011,43.6941532000,-79.5347476000,02-07-2012,5783,24
2209, THE WESTWAY , SUN ROW DR ,06/30/2011,43.6892100000,-79.5408300000,01-31-2012,6889,164
2210, BLOOR ST W , NEILSON DR ,02/03/2011,43.6344759000,-79.5672014000,09-23-2014,13433,120
2212, BLOOR ST W , WILMAR RD ,10/06/2010,43.6397744000,-79.5444764000,04-13-2011,10416,124
2213, MARTIN GROVE RD , DEWITT RD ,06/09/2009,43.6691800000,-79.5607400000,05-10-2016,6377,88
2214, MARTIN GROVE RD , MILLBURN DR ,06/09/2009,43.6643900000,-79.5585800000,05-10-2016,6733,131
2215, THE WEST MALL , HOLIDAY DR ,03/30/2011,43.6494298000,-79.5686810000,02-02-2012,5947,585
2216, PHARMACY AVE , ARNALL AVE ,01/21/2010,43.8071584500,-79.3323481700,02-06-2018,12144,105
2217, MORNINGSIDE AVE , TAMS RD ,10/27/2009,43.7921000000,-79.1954900000,03-02-2016,18097,270
2218, ST CLAIR AVE E , JEANETTE ST ,12/30/2009,43.7195817700,-79.2472891100,09-25-2014,10565,225
2219, LESLIE ST , EGLINTON AVE E ,03/04/2010,43.7208929100,-79.3496453800,06-09-2010,19745,186
2220, LAIRD DR , COMMERCIAL RD ,01/26/2010,43.7084953500,-79.3629939900,01-12-2017,12669,435
